COD_ESTACION;NOM_ESTACION;FECHA;CONTAMINANTE;MEDICION
12126003;LA VALL D´UIXÓ;27/01/2013;PRES.;
12126003;LA VALL D´UIXÓ;27/01/2013;TEMP.;12.7
12126003;LA VALL D´UIXÓ;27/01/2013;VELOC.;
12126003;LA VALL D´UIXÓ;27/01/2013;AS;
12126003;LA VALL D´UIXÓ;27/01/2013;BAP;
12126003;LA VALL D´UIXÓ;27/01/2013;CO;
12126003;LA VALL D´UIXÓ;27/01/2013;CD;
12126003;LA VALL D´UIXÓ;27/01/2013;DIREC.;
12126003;LA VALL D´UIXÓ;27/01/2013;H.REL.;45
12126003;LA VALL D´UIXÓ;27/01/2013;NI;
12126003;LA VALL D´UIXÓ;27/01/2013;O3;47
12126003;LA VALL D´UIXÓ;27/01/2013;PM10;
12126003;LA VALL D´UIXÓ;27/01/2013;PM2.5;
12126003;LA VALL D´UIXÓ;27/01/2013;PB;
12126003;LA VALL D´UIXÓ;27/01/2013;PRECIP.;
12126003;LA VALL D´UIXÓ;27/01/2013;SO2;
12126003;LA VALL D´UIXÓ;28/01/2013;PRES.;
12126003;LA VALL D´UIXÓ;28/01/2013;PRECIP.;
12126003;LA VALL D´UIXÓ;28/01/2013;SO2;
12126003;LA VALL D´UIXÓ;28/01/2013;TEMP.;13.1
12126003;LA VALL D´UIXÓ;28/01/2013;VELOC.;
12126003;LA VALL D´UIXÓ;28/01/2013;AS;
12126003;LA VALL D´UIXÓ;28/01/2013;BAP;
12126003;LA VALL D´UIXÓ;28/01/2013;CO;
12126003;LA VALL D´UIXÓ;28/01/2013;CD;
12126003;LA VALL D´UIXÓ;28/01/2013;DIREC.;
12126003;LA VALL D´UIXÓ;28/01/2013;H.REL.;32
12126003;LA VALL D´UIXÓ;28/01/2013;NI;
12126003;LA VALL D´UIXÓ;28/01/2013;O3;66
12126003;LA VALL D´UIXÓ;28/01/2013;PM10;
12126003;LA VALL D´UIXÓ;28/01/2013;PM2.5;
12126003;LA VALL D´UIXÓ;28/01/2013;PB;
12126003;LA VALL D´UIXÓ;28/01/2013;R.SOL.;
12126003;LA VALL D´UIXÓ;29/01/2013;AS;
12126003;LA VALL D´UIXÓ;29/01/2013;VELOC.;
12126003;LA VALL D´UIXÓ;29/01/2013;CO;
12126003;LA VALL D´UIXÓ;29/01/2013;CD;
12126003;LA VALL D´UIXÓ;29/01/2013;DIREC.;
12126003;LA VALL D´UIXÓ;29/01/2013;H.REL.;56
12126003;LA VALL D´UIXÓ;29/01/2013;NI;
12126003;LA VALL D´UIXÓ;29/01/2013;O3;43
12126003;LA VALL D´UIXÓ;29/01/2013;PM10;
12126003;LA VALL D´UIXÓ;29/01/2013;PM2.5;
12126003;LA VALL D´UIXÓ;29/01/2013;PB;
12126003;LA VALL D´UIXÓ;29/01/2013;PRECIP.;
12126003;LA VALL D´UIXÓ;29/01/2013;PRES.;
12126003;LA VALL D´UIXÓ;29/01/2013;R.SOL.;
12126003;LA VALL D´UIXÓ;29/01/2013;SO2;
12126003;LA VALL D´UIXÓ;29/01/2013;TEMP.;10.4
12126003;LA VALL D´UIXÓ;29/01/2013;BAP;
12126003;LA VALL D´UIXÓ;30/01/2013;AS;
12126003;LA VALL D´UIXÓ;30/01/2013;VELOC.;
12126003;LA VALL D´UIXÓ;30/01/2013;CO;
12126003;LA VALL D´UIXÓ;30/01/2013;CD;
12126003;LA VALL D´UIXÓ;30/01/2013;DIREC.;
12126003;LA VALL D´UIXÓ;30/01/2013;H.REL.;58
12126003;LA VALL D´UIXÓ;30/01/2013;NI;
12126003;LA VALL D´UIXÓ;30/01/2013;O3;29
12126003;LA VALL D´UIXÓ;30/01/2013;PM10;
12126003;LA VALL D´UIXÓ;30/01/2013;PM2.5;
12126003;LA VALL D´UIXÓ;30/01/2013;PB;
12126003;LA VALL D´UIXÓ;30/01/2013;PRECIP.;
12126003;LA VALL D´UIXÓ;30/01/2013;PRES.;
12126003;LA VALL D´UIXÓ;30/01/2013;R.SOL.;
12126003;LA VALL D´UIXÓ;30/01/2013;SO2;
12126003;LA VALL D´UIXÓ;30/01/2013;TEMP.;12.8
12126003;LA VALL D´UIXÓ;30/01/2013;BAP;
12126003;LA VALL D´UIXÓ;31/01/2013;PM2.5;
12126003;LA VALL D´UIXÓ;31/01/2013;PM10;
12126003;LA VALL D´UIXÓ;31/01/2013;PRECIP.;
12126003;LA VALL D´UIXÓ;31/01/2013;PRES.;
12126003;LA VALL D´UIXÓ;31/01/2013;R.SOL.;
12126003;LA VALL D´UIXÓ;31/01/2013;SO2;
12126003;LA VALL D´UIXÓ;31/01/2013;TEMP.;14.7
12126003;LA VALL D´UIXÓ;31/01/2013;VELOC.;
12126003;LA VALL D´UIXÓ;31/01/2013;AS;
12126003;LA VALL D´UIXÓ;31/01/2013;BAP;
12126003;LA VALL D´UIXÓ;31/01/2013;CO;
12126003;LA VALL D´UIXÓ;31/01/2013;CD;
12126003;LA VALL D´UIXÓ;31/01/2013;DIREC.;
12126003;LA VALL D´UIXÓ;31/01/2013;H.REL.;51
12126003;LA VALL D´UIXÓ;31/01/2013;NI;
12126003;LA VALL D´UIXÓ;31/01/2013;O3;35
12126003;LA VALL D´UIXÓ;31/01/2013;PB;
12129001;VILAFRANCA;04/01/2013;TEMP.;
12129001;VILAFRANCA;04/01/2013;SO2;
12129001;VILAFRANCA;04/01/2013;R.SOL.;
12129001;VILAFRANCA;04/01/2013;PRES.;
12129001;VILAFRANCA;04/01/2013;PRECIP.;0
12129001;VILAFRANCA;04/01/2013;PM2.5;
12129001;VILAFRANCA;04/01/2013;VELOC.;
12129001;VILAFRANCA;04/01/2013;NOX;
12129001;VILAFRANCA;04/01/2013;NO2;
12129001;VILAFRANCA;04/01/2013;NO;
12129001;VILAFRANCA;04/01/2013;H.REL.;
12129001;VILAFRANCA;04/01/2013;DIREC.;
12129001;VILAFRANCA;04/01/2013;O3;
12129001;VILAFRANCA;05/01/2013;TEMP.;9.4
12129001;VILAFRANCA;05/01/2013;SO2;
12129001;VILAFRANCA;05/01/2013;R.SOL.;88
12129001;VILAFRANCA;05/01/2013;PRES.;903
12129001;VILAFRANCA;05/01/2013;PRECIP.;0
12129001;VILAFRANCA;05/01/2013;PM2.5;5
12129001;VILAFRANCA;05/01/2013;O3;67
12129001;VILAFRANCA;05/01/2013;NOX;
12129001;VILAFRANCA;05/01/2013;NO2;
12129001;VILAFRANCA;05/01/2013;NO;
12129001;VILAFRANCA;05/01/2013;H.REL.;53
12129001;VILAFRANCA;05/01/2013;DIREC.;318
12129001;VILAFRANCA;05/01/2013;VELOC.;4.4
12129001;VILAFRANCA;06/01/2013;DIREC.;310
12129001;VILAFRANCA;06/01/2013;H.REL.;33
12129001;VILAFRANCA;06/01/2013;VELOC.;2.7
12129001;VILAFRANCA;06/01/2013;TEMP.;9.5
12129001;VILAFRANCA;06/01/2013;SO2;
12129001;VILAFRANCA;06/01/2013;R.SOL.;89
12129001;VILAFRANCA;06/01/2013;PRES.;900
12129001;VILAFRANCA;06/01/2013;PRECIP.;0
12129001;VILAFRANCA;06/01/2013;PM2.5;5
12129001;VILAFRANCA;06/01/2013;O3;67
12129001;VILAFRANCA;06/01/2013;NOX;
12129001;VILAFRANCA;06/01/2013;NO2;
12129001;VILAFRANCA;06/01/2013;NO;
12129001;VILAFRANCA;07/01/2013;DIREC.;321
12129001;VILAFRANCA;07/01/2013;TEMP.;9.9
12129001;VILAFRANCA;07/01/2013;SO2;8
12129001;VILAFRANCA;07/01/2013;R.SOL.;89
12129001;VILAFRANCA;07/01/2013;PRES.;898
12129001;VILAFRANCA;07/01/2013;PRECIP.;0
12129001;VILAFRANCA;07/01/2013;VELOC.;2.4
12129001;VILAFRANCA;07/01/2013;O3;63
12129001;VILAFRANCA;07/01/2013;NOX;26
12129001;VILAFRANCA;07/01/2013;NO2;8
12129001;VILAFRANCA;07/01/2013;NO;11
12129001;VILAFRANCA;07/01/2013;H.REL.;34
12129001;VILAFRANCA;07/01/2013;PM2.5;6
12129001;VILAFRANCA;08/01/2013;NOX;
12129001;VILAFRANCA;08/01/2013;O3;
12129001;VILAFRANCA;08/01/2013;PM2.5;
12129001;VILAFRANCA;08/01/2013;PRECIP.;0
12129001;VILAFRANCA;08/01/2013;VELOC.;
12129001;VILAFRANCA;08/01/2013;PRES.;
12129001;VILAFRANCA;08/01/2013;R.SOL.;
12129001;VILAFRANCA;08/01/2013;SO2;
12129001;VILAFRANCA;08/01/2013;TEMP.;
12129001;VILAFRANCA;08/01/2013;DIREC.;
12129001;VILAFRANCA;08/01/2013;H.REL.;
12129001;VILAFRANCA;08/01/2013;NO;
12129001;VILAFRANCA;08/01/2013;NO2;
12129001;VILAFRANCA;18/01/2013;DIREC.;
12129001;VILAFRANCA;18/01/2013;H.REL.;
12129001;VILAFRANCA;18/01/2013;NO;
12129001;VILAFRANCA;18/01/2013;NO2;
12129001;VILAFRANCA;18/01/2013;NOX;
12129001;VILAFRANCA;18/01/2013;O3;
12129001;VILAFRANCA;18/01/2013;VELOC.;
12129001;VILAFRANCA;18/01/2013;PRECIP.;0
12129001;VILAFRANCA;18/01/2013;PRES.;
12129001;VILAFRANCA;18/01/2013;R.SOL.;
12129001;VILAFRANCA;18/01/2013;SO2;
12129001;VILAFRANCA;18/01/2013;TEMP.;
12129001;VILAFRANCA;18/01/2013;PM2.5;
12129001;VILAFRANCA;19/01/2013;DIREC.;216
12129001;VILAFRANCA;19/01/2013;H.REL.;73
12129001;VILAFRANCA;19/01/2013;NO;
12129001;VILAFRANCA;19/01/2013;NO2;
12129001;VILAFRANCA;19/01/2013;NOX;
12129001;VILAFRANCA;19/01/2013;O3;80
12129001;VILAFRANCA;19/01/2013;VELOC.;3.6
12129001;VILAFRANCA;19/01/2013;PRECIP.;0.4
12129001;VILAFRANCA;19/01/2013;PRES.;863
12129001;VILAFRANCA;19/01/2013;R.SOL.;9
12129001;VILAFRANCA;19/01/2013;SO2;8
12129001;VILAFRANCA;19/01/2013;TEMP.;8.2
12129001;VILAFRANCA;19/01/2013;PM2.5;5
12129001;VILAFRANCA;20/01/2013;DIREC.;313
12129001;VILAFRANCA;20/01/2013;H.REL.;71
12129001;VILAFRANCA;20/01/2013;NO;
12129001;VILAFRANCA;20/01/2013;NO2;
12129001;VILAFRANCA;20/01/2013;NOX;
12129001;VILAFRANCA;20/01/2013;O3;76
12129001;VILAFRANCA;20/01/2013;VELOC.;8.9
12129001;VILAFRANCA;20/01/2013;PRECIP.;1.8
12129001;VILAFRANCA;20/01/2013;PRES.;869
12129001;VILAFRANCA;20/01/2013;R.SOL.;80
12129001;VILAFRANCA;20/01/2013;SO2;7
12129001;VILAFRANCA;20/01/2013;TEMP.;4
12129001;VILAFRANCA;20/01/2013;PM2.5;5
12129001;VILAFRANCA;21/01/2013;DIREC.;311
12129001;VILAFRANCA;21/01/2013;H.REL.;68
12129001;VILAFRANCA;21/01/2013;NO;
12129001;VILAFRANCA;21/01/2013;NO2;
12129001;VILAFRANCA;21/01/2013;NOX;
12129001;VILAFRANCA;21/01/2013;O3;78
12129001;VILAFRANCA;21/01/2013;VELOC.;6.5
12129001;VILAFRANCA;21/01/2013;PRECIP.;0
12129001;VILAFRANCA;21/01/2013;PRES.;877
12129001;VILAFRANCA;21/01/2013;R.SOL.;65
12129001;VILAFRANCA;21/01/2013;SO2;5
12129001;VILAFRANCA;21/01/2013;TEMP.;3.9
12129001;VILAFRANCA;21/01/2013;PM2.5;5
12129001;VILAFRANCA;22/01/2013;NO2;
12129001;VILAFRANCA;22/01/2013;NOX;
12129001;VILAFRANCA;22/01/2013;O3;79
12129001;VILAFRANCA;22/01/2013;PM2.5;7
12129001;VILAFRANCA;22/01/2013;TEMP.;2.5
12129001;VILAFRANCA;22/01/2013;VELOC.;4
12129001;VILAFRANCA;22/01/2013;SO2;6
12129001;VILAFRANCA;22/01/2013;H.REL.;62
12129001;VILAFRANCA;22/01/2013;NO;
12129001;VILAFRANCA;22/01/2013;PRECIP.;0
12129001;VILAFRANCA;22/01/2013;PRES.;877
12129001;VILAFRANCA;22/01/2013;R.SOL.;56
12129001;VILAFRANCA;22/01/2013;DIREC.;280
12129001;VILAFRANCA;23/01/2013;DIREC.;303
12129001;VILAFRANCA;23/01/2013;H.REL.;63
12129001;VILAFRANCA;23/01/2013;NO;
12129001;VILAFRANCA;23/01/2013;NO2;
12129001;VILAFRANCA;23/01/2013;NOX;
12129001;VILAFRANCA;23/01/2013;O3;84
12129001;VILAFRANCA;23/01/2013;VELOC.;10.8
12129001;VILAFRANCA;23/01/2013;PRECIP.;0
12129001;VILAFRANCA;23/01/2013;PRES.;876
12129001;VILAFRANCA;23/01/2013;R.SOL.;106
12129001;VILAFRANCA;23/01/2013;SO2;9
12129001;VILAFRANCA;23/01/2013;TEMP.;1.7
12129001;VILAFRANCA;23/01/2013;PM2.5;
12129001;VILAFRANCA;24/01/2013;DIREC.;308
12129001;VILAFRANCA;24/01/2013;H.REL.;75
12129001;VILAFRANCA;24/01/2013;NO;
12129001;VILAFRANCA;24/01/2013;NO2;
12129001;VILAFRANCA;24/01/2013;NOX;
12129001;VILAFRANCA;24/01/2013;O3;81
12129001;VILAFRANCA;24/01/2013;VELOC.;10.4
12129001;VILAFRANCA;24/01/2013;PRECIP.;4
12129001;VILAFRANCA;24/01/2013;PRES.;877
12129001;VILAFRANCA;24/01/2013;R.SOL.;60
12129001;VILAFRANCA;24/01/2013;SO2;8
12129001;VILAFRANCA;24/01/2013;TEMP.;3.8
12129001;VILAFRANCA;24/01/2013;PM2.5;
12129001;VILAFRANCA;25/01/2013;DIREC.;322
12129001;VILAFRANCA;25/01/2013;H.REL.;52
12129001;VILAFRANCA;25/01/2013;NO;
12129001;VILAFRANCA;25/01/2013;NO2;
12129001;VILAFRANCA;25/01/2013;NOX;
12129001;VILAFRANCA;25/01/2013;O3;82
12129001;VILAFRANCA;25/01/2013;VELOC.;6.2
12129001;VILAFRANCA;25/01/2013;PRECIP.;0
12129001;VILAFRANCA;25/01/2013;PRES.;883
12129001;VILAFRANCA;25/01/2013;R.SOL.;109
12129001;VILAFRANCA;25/01/2013;SO2;7
12129001;VILAFRANCA;25/01/2013;TEMP.;3.8
12129001;VILAFRANCA;25/01/2013;PM2.5;
12129001;VILAFRANCA;26/01/2013;DIREC.;319
12129001;VILAFRANCA;26/01/2013;H.REL.;63
12129001;VILAFRANCA;26/01/2013;NO;
12129001;VILAFRANCA;26/01/2013;NO2;
12129001;VILAFRANCA;26/01/2013;NOX;
12129001;VILAFRANCA;26/01/2013;O3;82
12129001;VILAFRANCA;26/01/2013;VELOC.;10.9
12129001;VILAFRANCA;26/01/2013;PRECIP.;14.4
12129001;VILAFRANCA;26/01/2013;PRES.;885
12129001;VILAFRANCA;26/01/2013;R.SOL.;85
12129001;VILAFRANCA;26/01/2013;SO2;6
12129001;VILAFRANCA;26/01/2013;TEMP.;7.2
12129001;VILAFRANCA;26/01/2013;PM2.5;
12129001;VILAFRANCA;27/01/2013;SO2;6
12129001;VILAFRANCA;27/01/2013;TEMP.;11.2
12129001;VILAFRANCA;27/01/2013;VELOC.;3.6
12129001;VILAFRANCA;27/01/2013;DIREC.;323
12129001;VILAFRANCA;27/01/2013;H.REL.;44
12129001;VILAFRANCA;27/01/2013;NO;
12129001;VILAFRANCA;27/01/2013;R.SOL.;33
12129001;VILAFRANCA;27/01/2013;NOX;
12129001;VILAFRANCA;27/01/2013;O3;80
12129001;VILAFRANCA;27/01/2013;PM2.5;
12129001;VILAFRANCA;27/01/2013;PRECIP.;0.6
12129001;VILAFRANCA;27/01/2013;PRES.;889
12129001;VILAFRANCA;27/01/2013;NO2;
12129001;VILAFRANCA;28/01/2013;DIREC.;326
12129001;VILAFRANCA;28/01/2013;H.REL.;57
12129001;VILAFRANCA;28/01/2013;NO;8
12129001;VILAFRANCA;28/01/2013;NO2;11
12129001;VILAFRANCA;28/01/2013;NOX;23
12129001;VILAFRANCA;28/01/2013;O3;77
12129001;VILAFRANCA;28/01/2013;VELOC.;7.7
12129001;VILAFRANCA;28/01/2013;PRECIP.;0.4
12129001;VILAFRANCA;28/01/2013;PRES.;893
12129001;VILAFRANCA;28/01/2013;R.SOL.;101
12129001;VILAFRANCA;28/01/2013;SO2;6
12129001;VILAFRANCA;28/01/2013;TEMP.;5.4
12129001;VILAFRANCA;28/01/2013;PM2.5;
12129001;VILAFRANCA;29/01/2013;DIREC.;312
12129001;VILAFRANCA;29/01/2013;H.REL.;35
12129001;VILAFRANCA;29/01/2013;NO;9
12129001;VILAFRANCA;29/01/2013;NO2;18
12129001;VILAFRANCA;29/01/2013;NOX;32
12129001;VILAFRANCA;29/01/2013;O3;71
12129001;VILAFRANCA;29/01/2013;VELOC.;1.8
12129001;VILAFRANCA;29/01/2013;PRECIP.;0
12129001;VILAFRANCA;29/01/2013;PRES.;898
12129001;VILAFRANCA;29/01/2013;R.SOL.;87
12129001;VILAFRANCA;29/01/2013;SO2;6
12129001;VILAFRANCA;29/01/2013;TEMP.;8.3
12129001;VILAFRANCA;29/01/2013;PM2.5;
12129001;VILAFRANCA;30/01/2013;DIREC.;322
12129001;VILAFRANCA;30/01/2013;H.REL.;56
12129001;VILAFRANCA;30/01/2013;NO;8
12129001;VILAFRANCA;30/01/2013;NO2;14
12129001;VILAFRANCA;30/01/2013;NOX;26
12129001;VILAFRANCA;30/01/2013;O3;62
12129001;VILAFRANCA;30/01/2013;VELOC.;3.3
12129001;VILAFRANCA;30/01/2013;PRECIP.;0
12129001;VILAFRANCA;30/01/2013;PRES.;900
12129001;VILAFRANCA;30/01/2013;R.SOL.;95
12129001;VILAFRANCA;30/01/2013;SO2;7
12129001;VILAFRANCA;30/01/2013;TEMP.;12.2
12129001;VILAFRANCA;30/01/2013;PM2.5;
12129001;VILAFRANCA;31/01/2013;DIREC.;340
12129001;VILAFRANCA;31/01/2013;H.REL.;61
12129001;VILAFRANCA;31/01/2013;NO;13
12129001;VILAFRANCA;31/01/2013;PM2.5;
12129001;VILAFRANCA;31/01/2013;PRECIP.;0
12129001;VILAFRANCA;31/01/2013;PRES.;902
12129001;VILAFRANCA;31/01/2013;O3;56
12129001;VILAFRANCA;31/01/2013;SO2;8
12129001;VILAFRANCA;31/01/2013;TEMP.;12.2
12129001;VILAFRANCA;31/01/2013;VELOC.;1.9
12129001;VILAFRANCA;31/01/2013;NO2;14
12129001;VILAFRANCA;31/01/2013;NOX;34
12129001;VILAFRANCA;31/01/2013;R.SOL.;122
12135004;VILA-REAL-PM;04/01/2013;PB;
12135004;VILA-REAL-PM;04/01/2013;PM2.5;19
12135004;VILA-REAL-PM;04/01/2013;PM10;
12135004;VILA-REAL-PM;04/01/2013;CD;
12135004;VILA-REAL-PM;04/01/2013;BAP;
12135004;VILA-REAL-PM;04/01/2013;AS;
12135004;VILA-REAL-PM;04/01/2013;NI;
12135004;VILA-REAL-PM;05/01/2013;PM2.5;16
12135004;VILA-REAL-PM;05/01/2013;PB;
12135004;VILA-REAL-PM;05/01/2013;PM10;
12135004;VILA-REAL-PM;05/01/2013;NI;
12135004;VILA-REAL-PM;05/01/2013;CD;
12135004;VILA-REAL-PM;05/01/2013;BAP;
12135004;VILA-REAL-PM;05/01/2013;AS;
12135004;VILA-REAL-PM;06/01/2013;PB;
12135004;VILA-REAL-PM;06/01/2013;PM2.5;13
12135004;VILA-REAL-PM;06/01/2013;PM10;
12135004;VILA-REAL-PM;06/01/2013;NI;
12135004;VILA-REAL-PM;06/01/2013;CD;
12135004;VILA-REAL-PM;06/01/2013;BAP;
12135004;VILA-REAL-PM;06/01/2013;AS;
12135004;VILA-REAL-PM;07/01/2013;PM2.5;23
12135004;VILA-REAL-PM;07/01/2013;PB;
12135004;VILA-REAL-PM;07/01/2013;PM10;
12135004;VILA-REAL-PM;07/01/2013;NI;
12135004;VILA-REAL-PM;07/01/2013;CD;
12135004;VILA-REAL-PM;07/01/2013;BAP;
12135004;VILA-REAL-PM;07/01/2013;AS;
12135004;VILA-REAL-PM;08/01/2013;PB;
12135004;VILA-REAL-PM;08/01/2013;PM2.5;26
12135004;VILA-REAL-PM;08/01/2013;PM10;
12135004;VILA-REAL-PM;08/01/2013;NI;
12135004;VILA-REAL-PM;08/01/2013;CD;
12135004;VILA-REAL-PM;08/01/2013;BAP;
12135004;VILA-REAL-PM;08/01/2013;AS;
12135004;VILA-REAL-PM;09/01/2013;PM2.5;36
12135004;VILA-REAL-PM;09/01/2013;PB;
12135004;VILA-REAL-PM;09/01/2013;PM10;
12135004;VILA-REAL-PM;09/01/2013;NI;
12135004;VILA-REAL-PM;09/01/2013;CD;
12135004;VILA-REAL-PM;09/01/2013;BAP;
12135004;VILA-REAL-PM;09/01/2013;AS;
12135004;VILA-REAL-PM;11/01/2013;PB;
12135004;VILA-REAL-PM;11/01/2013;PM2.5;
12135004;VILA-REAL-PM;11/01/2013;PM10;19
12135004;VILA-REAL-PM;11/01/2013;NI;
12135004;VILA-REAL-PM;11/01/2013;CD;
12135004;VILA-REAL-PM;11/01/2013;BAP;
12135004;VILA-REAL-PM;11/01/2013;AS;
12135004;VILA-REAL-PM;18/01/2013;PM2.5;
12135004;VILA-REAL-PM;18/01/2013;PB;0.01
12135004;VILA-REAL-PM;18/01/2013;PM10;21
12135004;VILA-REAL-PM;18/01/2013;NI;2
12135004;VILA-REAL-PM;18/01/2013;CD;0.21
12135004;VILA-REAL-PM;18/01/2013;BAP;
12135004;VILA-REAL-PM;18/01/2013;AS;5.06
12135004;VILA-REAL-PM;19/01/2013;AS;
12135004;VILA-REAL-PM;19/01/2013;BAP;0.09
12135004;VILA-REAL-PM;19/01/2013;CD;
12135004;VILA-REAL-PM;19/01/2013;NI;
12135004;VILA-REAL-PM;19/01/2013;PM10;9
12135004;VILA-REAL-PM;19/01/2013;PM2.5;
12135004;VILA-REAL-PM;19/01/2013;PB;
12138001;VINARÒS PLANTA;01/01/2013;NOX;
12138001;VINARÒS PLANTA;01/01/2013;NO;
12138001;VINARÒS PLANTA;01/01/2013;PM10;
12138001;VINARÒS PLANTA;01/01/2013;PM2.5;
12138001;VINARÒS PLANTA;01/01/2013;PRECIP.;0
12138001;VINARÒS PLANTA;01/01/2013;PRES.;
12138001;VINARÒS PLANTA;01/01/2013;R.SOL.;
12138001;VINARÒS PLANTA;01/01/2013;SO2;
12138001;VINARÒS PLANTA;01/01/2013;TEMP.;
12138001;VINARÒS PLANTA;01/01/2013;VELOC.;
12138001;VINARÒS PLANTA;01/01/2013;O3;
12138001;VINARÒS PLANTA;01/01/2013;H.REL.;
12138001;VINARÒS PLANTA;01/01/2013;DIREC.;
12138001;VINARÒS PLANTA;01/01/2013;NO2;
12138001;VINARÒS PLANTA;02/01/2013;NOX;9
12138001;VINARÒS PLANTA;02/01/2013;O3;74
12138001;VINARÒS PLANTA;02/01/2013;PM10;3
12138001;VINARÒS PLANTA;02/01/2013;PM2.5;2
12138001;VINARÒS PLANTA;02/01/2013;PRECIP.;0
12138001;VINARÒS PLANTA;02/01/2013;PRES.;1008
12138001;VINARÒS PLANTA;02/01/2013;DIREC.;304
12138001;VINARÒS PLANTA;02/01/2013;SO2;1
12138001;VINARÒS PLANTA;02/01/2013;TEMP.;10.4
12138001;VINARÒS PLANTA;02/01/2013;VELOC.;4.3
12138001;VINARÒS PLANTA;02/01/2013;NO2;9
12138001;VINARÒS PLANTA;02/01/2013;NO;0
12138001;VINARÒS PLANTA;02/01/2013;H.REL.;48
12138001;VINARÒS PLANTA;02/01/2013;R.SOL.;101
12138001;VINARÒS PLANTA;03/01/2013;DIREC.;326
12138001;VINARÒS PLANTA;03/01/2013;H.REL.;55
12138001;VINARÒS PLANTA;03/01/2013;NO;1
12138001;VINARÒS PLANTA;03/01/2013;NO2;18
12138001;VINARÒS PLANTA;03/01/2013;NOX;20
12138001;VINARÒS PLANTA;03/01/2013;O3;49
12138001;VINARÒS PLANTA;03/01/2013;PM10;11
12138001;VINARÒS PLANTA;03/01/2013;PM2.5;8
12138001;VINARÒS PLANTA;03/01/2013;PRECIP.;0
12138001;VINARÒS PLANTA;03/01/2013;R.SOL.;72
12138001;VINARÒS PLANTA;03/01/2013;SO2;1
12138001;VINARÒS PLANTA;03/01/2013;TEMP.;7.5
12138001;VINARÒS PLANTA;03/01/2013;VELOC.;3.4
12138001;VINARÒS PLANTA;03/01/2013;PRES.;1020
12138001;VINARÒS PLANTA;04/01/2013;TEMP.;8.2
12138001;VINARÒS PLANTA;04/01/2013;SO2;2
12138001;VINARÒS PLANTA;04/01/2013;R.SOL.;110
12138001;VINARÒS PLANTA;04/01/2013;PRES.;1020
12138001;VINARÒS PLANTA;04/01/2013;PRECIP.;0
12138001;VINARÒS PLANTA;04/01/2013;PM2.5;10
12138001;VINARÒS PLANTA;04/01/2013;VELOC.;2.7
12138001;VINARÒS PLANTA;04/01/2013;O3;39
12138001;VINARÒS PLANTA;04/01/2013;NOX;30
12138001;VINARÒS PLANTA;04/01/2013;NO2;22
12138001;VINARÒS PLANTA;04/01/2013;NO;5
12138001;VINARÒS PLANTA;04/01/2013;H.REL.;58
12138001;VINARÒS PLANTA;04/01/2013;DIREC.;302
12138001;VINARÒS PLANTA;04/01/2013;PM10;14
12138001;VINARÒS PLANTA;05/01/2013;TEMP.;10.2
12138001;VINARÒS PLANTA;05/01/2013;SO2;2
12138001;VINARÒS PLANTA;05/01/2013;R.SOL.;113
12138001;VINARÒS PLANTA;05/01/2013;PRES.;1014
12138001;VINARÒS PLANTA;05/01/2013;PRECIP.;0
12138001;VINARÒS PLANTA;05/01/2013;PM2.5;9
12138001;VINARÒS PLANTA;05/01/2013;PM10;12
12138001;VINARÒS PLANTA;05/01/2013;O3;34
12138001;VINARÒS PLANTA;05/01/2013;NOX;28
12138001;VINARÒS PLANTA;05/01/2013;NO2;23
12138001;VINARÒS PLANTA;05/01/2013;NO;3
12138001;VINARÒS PLANTA;05/01/2013;H.REL.;59
12138001;VINARÒS PLANTA;05/01/2013;DIREC.;322
12138001;VINARÒS PLANTA;05/01/2013;VELOC.;2.6
12138001;VINARÒS PLANTA;06/01/2013;DIREC.;319
12138001;VINARÒS PLANTA;06/01/2013;H.REL.;60
12138001;VINARÒS PLANTA;06/01/2013;VELOC.;2.7
12138001;VINARÒS PLANTA;06/01/2013;TEMP.;9.9
12138001;VINARÒS PLANTA;06/01/2013;SO2;1
12138001;VINARÒS PLANTA;06/01/2013;R.SOL.;113
12138001;VINARÒS PLANTA;06/01/2013;PRES.;1011
12138001;VINARÒS PLANTA;06/01/2013;PRECIP.;0
12138001;VINARÒS PLANTA;06/01/2013;PM2.5;7
12138001;VINARÒS PLANTA;06/01/2013;PM10;9
12138001;VINARÒS PLANTA;06/01/2013;O3;38
12138001;VINARÒS PLANTA;06/01/2013;NOX;18
12138001;VINARÒS PLANTA;06/01/2013;NO2;15
12138001;VINARÒS PLANTA;06/01/2013;NO;2
12138001;VINARÒS PLANTA;07/01/2013;DIREC.;
12138001;VINARÒS PLANTA;07/01/2013;TEMP.;
12138001;VINARÒS PLANTA;07/01/2013;SO2;
12138001;VINARÒS PLANTA;07/01/2013;R.SOL.;
12138001;VINARÒS PLANTA;07/01/2013;PRES.;
12138001;VINARÒS PLANTA;07/01/2013;PRECIP.;0
12138001;VINARÒS PLANTA;07/01/2013;VELOC.;
12138001;VINARÒS PLANTA;07/01/2013;O3;
12138001;VINARÒS PLANTA;07/01/2013;NOX;
12138001;VINARÒS PLANTA;07/01/2013;NO2;
12138001;VINARÒS PLANTA;07/01/2013;PM10;
12138001;VINARÒS PLANTA;07/01/2013;NO;
12138001;VINARÒS PLANTA;07/01/2013;H.REL.;
12138001;VINARÒS PLANTA;07/01/2013;PM2.5;
